Date ,Time,Site_Name,Cond_uS_cm,nLF_Cond_uS_cm,ODO_percent_sat,ODO_percent_cb,ODO_mg_L,Sal_psu,SpCond_uS_cm,TDS_mg_L,Turbidity_NTU,TSS_mg_L,Temp_celcius,pH,Turbidity_FNU,Notes
4/20/2024,0:00:00,Pond 27,473.70,514.20,71.00,71.80,6.30,0.25,510.60,332.00,1.27,0.00,21.21,na,na,
4/20/2024,1:00:00,Pond 27,472.30,514.50,68.00,68.70,6.05,0.25,510.80,332.00,1.19,0.00,21.05,na,na,
4/20/2024,2:00:00,Pond 27,470.40,514.50,65.40,66.20,5.84,0.25,510.70,332.00,1.12,0.00,20.87,na,na,
4/20/2024,3:00:00,Pond 27,469.00,514.80,61.70,62.40,5.52,0.25,510.80,332.00,1.09,0.00,20.71,na,na,
4/20/2024,4:00:00,Pond 27,466.90,514.90,59.10,59.80,5.31,0.25,510.70,332.00,1.04,0.00,20.51,na,na,
4/20/2024,5:00:00,Pond 27,465.30,515.10,55.50,56.10,5.00,0.25,510.80,332.00,1.04,0.00,20.34,na,na,
4/20/2024,6:00:00,Pond 27,463.30,515.00,52.60,53.20,4.76,0.25,510.60,332.00,0.92,0.00,20.15,na,na,
4/20/2024,7:00:00,Pond 27,458.50,512.90,53.20,53.80,4.84,0.25,508.20,330.00,0.84,0.00,19.87,na,na,
4/20/2024,8:00:00,Pond 27,453.50,510.50,53.80,54.50,4.93,0.24,505.70,329.00,0.87,0.00,19.59,na,na,
4/20/2024,9:00:00,Pond 27,446.00,505.80,56.20,56.90,5.18,0.24,500.80,326.00,0.85,0.00,19.27,na,na,
4/20/2024,10:00:00,Pond 27,442.60,504.10,56.00,56.70,5.18,0.24,499.00,324.00,0.73,0.00,19.09,na,na,
4/20/2024,11:00:00,Pond 27,441.20,503.80,55.70,56.40,5.16,0.24,498.60,324.00,0.83,0.00,18.97,na,na,
4/20/2024,12:00:00,Pond 27,439.40,503.60,55.50,56.20,5.16,0.24,498.30,324.00,0.77,0.00,18.81,na,na,
4/20/2024,13:00:00,Pond 27,435.30,501.80,56.50,57.10,5.28,0.24,496.40,323.00,0.69,0.00,18.56,na,na,
4/20/2024,14:00:00,Pond 27,430.70,498.70,58.90,59.50,5.52,0.24,493.20,321.00,0.87,0.00,18.37,na,na,
4/20/2024,15:00:00,Pond 27,424.70,495.00,61.80,62.50,5.83,0.24,489.30,318.00,0.73,0.00,18.09,na,na,
4/20/2024,16:00:00,Pond 27,420.00,493.00,64.10,64.90,6.09,0.24,487.10,317.00,0.71,0.00,17.79,na,na,
4/20/2024,17:00:00,Pond 27,411.60,487.60,67.50,68.30,6.46,0.23,481.50,313.00,0.70,0.00,17.40,na,na,
4/20/2024,18:00:00,Pond 27,403.60,481.80,70.00,70.80,6.75,0.23,475.70,309.00,0.79,0.00,17.07,na,na,
4/20/2024,19:00:00,Pond 27,399.00,479.90,69.70,70.50,6.76,0.23,473.60,308.00,0.60,0.00,16.76,na,na,
4/20/2024,20:00:00,Pond 27,396.10,479.30,69.30,70.10,6.76,0.23,472.90,307.00,0.72,0.00,16.50,na,na,
4/20/2024,21:00:00,Pond 27,394.20,479.50,68.20,69.00,6.68,0.23,472.90,307.00,0.69,0.00,16.28,na,na,
4/20/2024,22:00:00,Pond 27,392.60,479.50,66.80,67.60,6.57,0.23,472.80,307.00,0.69,0.00,16.11,na,na,
4/20/2024,23:00:00,Pond 27,391.00,479.20,65.20,66.00,6.43,0.23,472.50,307.00,0.73,0.00,15.96,na,na,
4/21/2024,0:00:00,Pond 27,389.70,479.10,64.10,64.80,6.34,0.23,472.30,307.00,0.70,0.00,15.84,na,na,
4/21/2024,1:00:00,Pond 27,388.70,479.00,62.60,63.40,6.21,0.23,472.20,307.00,1.01,0.00,15.74,na,na,
4/21/2024,2:00:00,Pond 27,387.60,478.90,61.00,61.70,6.06,0.23,472.00,307.00,0.73,0.00,15.64,na,na,
4/21/2024,3:00:00,Pond 27,386.60,478.90,60.10,60.80,5.98,0.23,472.00,307.00,0.68,0.00,15.53,na,na,
4/21/2024,4:00:00,Pond 27,385.00,478.80,59.50,60.10,5.94,0.23,471.80,307.00,0.64,0.00,15.38,na,na,
4/21/2024,5:00:00,Pond 27,383.10,478.80,60.00,60.70,6.02,0.23,471.70,307.00,0.60,0.00,15.17,na,na,
4/21/2024,6:00:00,Pond 27,381.30,478.40,59.30,60.00,5.97,0.23,471.30,306.00,0.64,0.00,15.00,na,na,
4/21/2024,7:00:00,Pond 27,379.20,478.30,59.20,59.90,5.99,0.23,471.00,306.00,0.54,0.00,14.79,na,na,
4/21/2024,8:00:00,Pond 27,378.00,478.40,59.50,60.10,6.03,0.23,471.10,306.00,0.60,0.00,14.66,na,na,
4/21/2024,9:00:00,Pond 27,377.90,478.20,60.70,61.40,6.16,0.23,470.90,306.00,0.56,0.00,14.66,na,na,
4/21/2024,10:00:00,Pond 27,380.20,478.10,64.40,65.20,6.50,0.23,470.90,306.00,0.50,0.00,14.92,na,na,
4/21/2024,11:00:00,Pond 27,385.60,477.70,69.00,69.80,6.87,0.23,470.80,306.00,0.48,0.00,15.52,na,na,
4/21/2024,12:00:00,Pond 27,392.30,477.30,74.90,75.80,7.34,0.23,470.70,306.00,0.42,0.00,16.28,na,na,
4/21/2024,13:00:00,Pond 27,403.60,475.80,79.10,80.00,7.54,0.23,470.00,306.00,0.44,0.00,17.59,na,na,
4/21/2024,14:00:00,Pond 27,412.20,474.70,85.50,86.40,7.98,0.23,469.60,305.00,0.37,0.00,18.61,na,na,
4/21/2024,15:00:00,Pond 27,419.90,474.20,92.80,93.90,8.52,0.23,469.60,305.00,0.40,0.00,19.46,na,na,
4/21/2024,16:00:00,Pond 27,426.00,477.00,95.00,96.10,8.66,0.23,472.70,307.00,0.41,0.00,19.82,na,na,
4/21/2024,17:00:00,Pond 27,418.40,475.80,97.50,98.60,9.00,0.23,471.00,306.00,0.40,0.00,19.15,na,na,
4/21/2024,18:00:00,Pond 27,420.80,475.10,101.70,102.90,9.34,0.23,470.60,306.00,0.27,0.00,19.46,na,na,
4/21/2024,19:00:00,Pond 27,426.10,473.80,108.00,109.20,9.78,0.23,469.70,305.00,0.46,0.00,20.14,na,na,
4/21/2024,20:00:00,Pond 27,425.60,473.90,109.20,110.50,9.91,0.23,469.80,305.00,0.30,0.00,20.08,na,na,
4/21/2024,21:00:00,Pond 27,422.60,474.20,110.70,112.00,10.11,0.23,469.80,305.00,0.37,0.00,19.73,na,na,
4/21/2024,22:00:00,Pond 27,421.40,474.00,116.30,117.70,10.64,0.23,469.50,305.00,0.94,0.00,19.63,na,na,
4/21/2024,23:00:00,Pond 27,418.20,472.50,103.70,104.90,9.53,0.23,467.90,304.00,0.41,0.00,19.44,na,na,
4/22/2024,0:00:00,Pond 27,415.80,472.90,100.20,101.40,9.26,0.23,468.10,304.00,0.54,0.00,19.15,na,na,
4/22/2024,1:00:00,Pond 27,415.10,474.70,91.80,92.90,8.52,0.23,469.80,305.00,0.47,0.00,18.91,na,na,
4/22/2024,2:00:00,Pond 27,413.60,475.90,84.70,85.70,7.91,0.23,470.70,306.00,0.47,0.00,18.64,na,na,
4/22/2024,3:00:00,Pond 27,411.60,476.80,74.20,75.10,6.97,0.23,471.50,306.00,0.92,0.00,18.34,na,na,
4/22/2024,4:00:00,Pond 27,409.40,477.60,66.70,67.50,6.30,0.23,472.00,307.00,0.54,0.00,18.06,na,na,
4/22/2024,5:00:00,Pond 27,406.60,477.40,65.50,66.20,6.22,0.23,471.70,307.00,0.48,0.00,17.77,na,na,
4/22/2024,6:00:00,Pond 27,403.90,477.50,62.90,63.60,6.01,0.23,471.60,307.00,0.48,0.00,17.48,na,na,
4/22/2024,7:00:00,Pond 27,401.50,477.50,60.40,61.10,5.81,0.23,471.50,306.00,0.47,0.00,17.22,na,na,
4/22/2024,8:00:00,Pond 27,399.50,477.70,57.30,58.00,5.54,0.23,471.60,307.00,0.56,0.00,17.00,na,na,
4/22/2024,9:00:00,Pond 27,398.00,476.90,66.90,67.60,6.47,0.23,470.70,306.00,0.46,0.00,16.91,na,na,
4/22/2024,10:00:00,Pond 27,399.50,477.20,65.40,66.10,6.30,0.23,471.10,306.00,0.44,0.00,17.04,na,na,
4/22/2024,11:00:00,Pond 27,0.40,0.50,100.20,101.40,10.42,0.00,0.50,0.00,5.12,0.00,13.59,na,na,
4/22/2024,12:00:00,Pond 27,-0.10,-0.10,103.70,104.80,9.97,0.00,-0.10,0.00,1.52,0.00,17.22,na,na,
4/22/2024,13:00:00,Pond 27,412.30,478.10,74.50,75.30,7.00,0.23,472.80,307.00,1.77,0.00,18.30,na,na,
4/22/2024,14:00:00,Pond 27,416.60,477.10,80.50,81.50,7.48,0.23,472.10,307.00,2.93,0.00,18.85,na,na,
4/22/2024,15:00:00,Pond 27,421.60,477.00,84.60,85.50,7.78,0.23,472.40,307.00,2.65,0.00,19.37,na,na,
4/22/2024,16:00:00,Pond 27,425.10,476.80,88.80,89.80,8.10,0.23,472.40,307.00,2.62,0.00,19.75,na,na,
4/22/2024,17:00:00,Pond 27,429.00,476.80,91.80,92.90,8.31,0.23,472.70,307.00,2.33,0.00,20.17,na,na,
4/22/2024,18:00:00,Pond 27,431.70,476.80,92.60,93.70,8.34,0.23,472.90,307.00,2.11,0.00,20.44,na,na,
4/22/2024,19:00:00,Pond 27,433.00,477.00,92.80,93.80,8.33,0.23,473.20,308.00,1.74,0.00,20.56,na,na,
4/22/2024,20:00:00,Pond 27,433.20,476.60,94.40,95.50,8.47,0.23,472.80,307.00,1.92,0.00,20.61,na,na,
4/22/2024,21:00:00,Pond 27,434.60,476.70,92.10,93.20,8.24,0.23,473.10,308.00,1.65,0.00,20.74,na,na,
4/22/2024,22:00:00,Pond 27,435.60,477.00,91.50,92.60,8.18,0.23,473.40,308.00,1.19,0.00,20.82,na,na,
4/22/2024,23:00:00,Pond 27,436.20,477.70,100.80,102.00,9.01,0.23,474.10,308.00,0.85,0.00,20.81,na,na,
4/23/2024,0:00:00,Pond 27,433.50,478.20,95.60,96.70,8.60,0.23,474.30,308.00,0.83,0.00,20.50,na,na,
4/23/2024,1:00:00,Pond 27,431.10,478.80,91.80,92.90,8.31,0.23,474.70,309.00,1.11,0.00,20.19,na,na,
4/23/2024,2:00:00,Pond 27,429.30,479.40,87.40,88.40,7.95,0.23,475.10,309.00,0.99,0.00,19.95,na,na,
4/23/2024,3:00:00,Pond 27,427.60,479.90,80.30,81.20,7.33,0.23,475.50,309.00,0.80,0.00,19.73,na,na,
4/23/2024,4:00:00,Pond 27,425.80,480.50,77.80,78.70,7.14,0.23,475.90,309.00,1.17,0.00,19.49,na,na,
4/23/2024,5:00:00,Pond 27,424.40,480.90,76.80,77.70,7.07,0.23,476.20,310.00,0.82,0.00,19.31,na,na,
4/23/2024,6:00:00,Pond 27,422.30,480.90,74.30,75.20,6.88,0.23,476.10,309.00,0.89,0.00,19.09,na,na,
4/23/2024,7:00:00,Pond 27,420.60,481.30,70.70,71.50,6.57,0.23,476.30,310.00,1.21,0.00,18.88,na,na,
4/23/2024,8:00:00,Pond 27,419.00,481.30,69.50,70.30,6.48,0.23,476.20,310.00,1.88,0.00,18.71,na,na,
4/23/2024,9:00:00,Pond 27,418.40,481.40,71.40,72.20,6.66,0.23,476.30,310.00,2.17,0.00,18.64,na,na,
4/23/2024,10:00:00,Pond 27,419.60,481.40,69.90,70.70,6.51,0.23,476.30,310.00,0.76,0.00,18.77,na,na,
4/23/2024,11:00:00,Pond 27,422.50,481.70,68.00,68.80,6.30,0.23,476.80,310.00,0.80,0.00,19.04,na,na,
4/23/2024,12:00:00,Pond 27,426.60,481.60,71.10,72.00,6.53,0.23,477.00,310.00,1.00,0.00,19.47,na,na,
4/23/2024,13:00:00,Pond 27,430.60,481.10,82.50,83.50,7.51,0.23,476.80,310.00,1.37,0.00,19.92,na,na,
4/23/2024,14:00:00,Pond 27,435.70,480.70,89.40,90.40,8.04,0.23,476.80,310.00,0.90,0.00,20.48,na,na,
4/23/2024,15:00:00,Pond 27,438.20,480.40,92.70,93.80,8.29,0.23,476.80,310.00,0.91,0.00,20.76,na,na,
4/23/2024,16:00:00,Pond 27,440.70,480.60,94.80,95.90,8.44,0.23,477.20,310.00,0.90,0.00,20.99,na,na,
4/23/2024,17:00:00,Pond 27,443.00,480.30,98.40,99.60,8.72,0.23,477.00,310.00,0.81,0.00,21.26,na,na,
4/23/2024,18:00:00,Pond 27,445.60,480.30,99.80,100.90,8.79,0.23,477.30,310.00,0.67,0.00,21.53,na,na,
4/23/2024,19:00:00,Pond 27,447.90,480.70,94.00,95.10,8.25,0.23,477.80,311.00,0.60,0.00,21.72,na,na,
4/23/2024,20:00:00,Pond 27,449.10,480.70,96.10,97.20,8.42,0.23,477.90,311.00,0.75,0.00,21.85,na,na,
4/23/2024,21:00:00,Pond 27,450.20,481.20,91.50,92.60,8.01,0.23,478.50,311.00,0.67,0.00,21.91,na,na,
4/23/2024,22:00:00,Pond 27,449.80,480.90,90.00,91.00,7.87,0.23,478.20,311.00,0.63,0.00,21.89,na,na,
4/23/2024,23:00:00,Pond 27,450.50,481.10,86.40,87.40,7.55,0.23,478.40,311.00,0.51,0.00,21.95,na,na,
4/24/2024,0:00:00,Pond 27,452.80,481.80,92.30,93.30,8.04,0.23,479.20,311.00,0.58,0.00,22.11,na,na,
4/24/2024,1:00:00,Pond 27,451.30,481.40,88.00,89.00,7.69,0.23,478.80,311.00,0.59,0.00,21.99,na,na,
4/24/2024,2:00:00,Pond 27,451.00,481.80,89.00,90.00,7.78,0.23,479.00,311.00,0.52,0.00,21.93,na,na,
4/24/2024,3:00:00,Pond 27,449.80,482.30,84.60,85.60,7.42,0.23,479.40,312.00,0.56,0.00,21.77,na,na,
4/24/2024,4:00:00,Pond 27,449.00,482.80,85.10,86.10,7.49,0.23,479.90,312.00,0.46,0.00,21.63,na,na,
4/24/2024,5:00:00,Pond 27,447.70,483.00,80.50,81.40,7.10,0.23,479.90,312.00,0.63,0.00,21.49,na,na,
4/24/2024,6:00:00,Pond 27,446.90,483.30,76.20,77.10,6.73,0.23,480.20,312.00,0.50,0.00,21.38,na,na,
4/24/2024,7:00:00,Pond 27,446.40,483.60,73.60,74.40,6.52,0.23,480.30,312.00,1.08,0.00,21.30,na,na,
4/24/2024,8:00:00,Pond 27,446.20,483.90,71.10,71.90,6.30,0.23,480.60,312.00,0.66,0.00,21.25,na,na,
4/24/2024,9:00:00,Pond 27,447.60,485.20,54.30,54.90,4.81,0.23,481.90,313.00,0.63,0.00,21.27,na,na,
4/24/2024,10:00:00,Pond 27,447.90,484.90,62.70,63.40,5.55,0.23,481.70,313.00,0.57,0.00,21.33,na,na,
4/24/2024,11:00:00,Pond 27,449.30,485.50,51.40,52.00,4.54,0.23,482.30,314.00,1.84,0.00,21.42,na,na,
4/24/2024,12:00:00,Pond 27,451.70,485.20,54.20,54.80,4.76,0.23,482.30,313.00,0.80,0.00,21.68,na,na,
4/24/2024,13:00:00,Pond 27,455.40,485.10,66.80,67.60,5.83,0.23,482.40,314.00,0.63,0.00,22.07,na,na,
4/24/2024,14:00:00,Pond 27,462.40,484.80,78.40,79.30,6.74,0.23,482.80,314.00,3.01,0.00,22.80,na,na,
4/24/2024,15:00:00,Pond 27,467.80,484.10,87.70,88.70,7.46,0.23,482.60,314.00,3.84,0.00,23.40,na,na,
4/24/2024,16:00:00,Pond 27,473.80,484.40,89.80,90.80,7.55,0.23,483.40,314.00,3.64,0.00,23.96,na,na,
4/24/2024,17:00:00,Pond 27,475.80,484.40,87.40,88.40,7.32,0.23,483.60,314.00,4.81,0.00,24.15,na,na,
4/24/2024,18:00:00,Pond 27,478.00,484.60,88.70,89.70,7.41,0.23,484.00,315.00,4.12,0.00,24.35,na,na,
4/24/2024,19:00:00,Pond 27,478.50,484.60,84.50,85.40,7.05,0.23,484.00,315.00,3.07,0.00,24.40,na,na,
4/24/2024,20:00:00,Pond 27,479.10,484.70,82.80,83.80,6.91,0.23,484.20,315.00,2.67,0.00,24.45,na,na,
4/24/2024,21:00:00,Pond 27,479.20,485.00,80.00,80.90,6.67,0.23,484.40,315.00,2.40,0.00,24.43,na,na,
4/24/2024,22:00:00,Pond 27,479.70,485.00,75.70,76.60,6.31,0.23,484.50,315.00,2.12,0.00,24.48,na,na,
4/24/2024,23:00:00,Pond 27,481.20,485.90,71.30,72.10,5.93,0.23,485.50,316.00,2.93,0.00,24.54,na,na,
4/25/2024,0:00:00,Pond 27,481.20,486.10,62.20,62.90,5.18,0.23,485.70,316.00,1.81,0.00,24.52,na,na,
4/25/2024,1:00:00,Pond 27,481.80,486.40,66.10,66.80,5.50,0.23,486.00,316.00,2.42,0.00,24.55,na,na,
4/25/2024,2:00:00,Pond 27,481.70,486.70,57.30,57.90,4.77,0.23,486.20,316.00,1.73,0.00,24.51,na,na,
4/25/2024,3:00:00,Pond 27,482.90,487.40,62.50,63.30,5.20,0.23,487.00,317.00,1.47,0.00,24.56,na,na,
4/25/2024,4:00:00,Pond 27,482.50,487.40,69.60,70.40,5.79,0.23,486.90,316.00,1.18,0.00,24.53,na,na,
4/25/2024,5:00:00,Pond 27,481.00,488.20,60.80,61.50,5.08,0.23,487.50,317.00,1.07,0.00,24.30,na,na,
4/25/2024,6:00:00,Pond 27,479.90,488.60,58.60,59.20,4.91,0.23,487.80,317.00,1.07,0.00,24.15,na,na,
4/25/2024,7:00:00,Pond 27,478.20,488.50,63.80,64.50,5.37,0.23,487.50,317.00,1.45,0.00,24.00,na,na,
4/25/2024,8:00:00,Pond 27,477.00,488.60,62.40,63.10,5.26,0.23,487.50,317.00,1.32,0.00,23.87,na,na,
4/25/2024,9:00:00,Pond 27,477.20,489.60,49.50,50.00,4.17,0.23,488.50,318.00,4.56,0.00,23.79,na,na,
4/25/2024,10:00:00,Pond 27,478.60,490.10,46.50,47.00,3.92,0.24,489.10,318.00,8.45,0.00,23.88,na,na,
4/25/2024,11:00:00,Pond 27,480.00,489.90,51.70,52.30,4.35,0.23,489.00,318.00,3.76,0.00,24.04,na,na,
4/25/2024,12:00:00,Pond 27,481.80,490.20,50.50,51.10,4.23,0.24,489.50,318.00,10.31,0.00,24.18,na,na,
4/25/2024,13:00:00,Pond 27,482.90,490.10,47.60,48.10,3.98,0.24,489.40,318.00,6.02,0.00,24.30,na,na,
4/25/2024,14:00:00,Pond 27,483.70,489.90,49.40,50.00,4.13,0.23,489.30,318.00,5.68,0.00,24.40,na,na,
4/25/2024,15:00:00,Pond 27,483.60,489.70,51.80,52.30,4.32,0.23,489.10,318.00,5.82,0.00,24.41,na,na,
4/25/2024,16:00:00,Pond 27,470.60,492.00,68.40,69.20,5.87,0.24,490.00,319.00,8.80,0.00,22.93,na,na,
4/25/2024,17:00:00,Pond 27,476.60,493.10,73.00,73.90,6.21,0.24,491.60,320.00,11.08,0.00,23.40,na,na,
4/25/2024,18:00:00,Pond 27,478.50,492.90,70.20,71.00,5.94,0.24,491.60,320.00,7.05,0.00,23.61,na,na,
4/25/2024,19:00:00,Pond 27,480.40,492.60,68.60,69.40,5.79,0.24,491.50,319.00,5.81,0.00,23.83,na,na,
4/25/2024,20:00:00,Pond 27,479.80,492.50,65.40,66.20,5.52,0.24,491.30,319.00,5.90,0.00,23.77,na,na,
4/25/2024,21:00:00,Pond 27,478.90,492.60,62.50,63.20,5.28,0.24,491.40,319.00,5.53,0.00,23.67,na,na,
4/25/2024,22:00:00,Pond 27,479.90,493.40,60.10,60.80,5.08,0.24,492.10,320.00,4.22,0.00,23.70,na,na,
4/25/2024,23:00:00,Pond 27,479.10,493.60,54.60,55.30,4.63,0.24,492.30,320.00,3.68,0.00,23.60,na,na,
4/26/2024,0:00:00,Pond 27,479.30,493.70,52.80,53.40,4.47,0.24,492.40,320.00,2.35,0.00,23.61,na,na,
4/26/2024,1:00:00,Pond 27,478.80,493.60,52.70,53.30,4.47,0.24,492.30,320.00,2.59,0.00,23.56,na,na,
4/26/2024,2:00:00,Pond 27,477.50,493.60,55.40,56.00,4.70,0.24,492.20,320.00,1.82,0.00,23.44,na,na,
4/26/2024,3:00:00,Pond 27,476.00,493.10,56.30,57.00,4.79,0.24,491.60,320.00,1.84,0.00,23.34,na,na,
4/26/2024,4:00:00,Pond 27,474.70,493.20,53.90,54.50,4.60,0.24,491.50,319.00,1.77,0.00,23.20,na,na,
4/26/2024,5:00:00,Pond 27,473.50,493.50,52.60,53.20,4.50,0.24,491.70,320.00,1.53,0.00,23.06,na,na,
4/26/2024,6:00:00,Pond 27,472.60,493.90,48.70,49.20,4.17,0.24,492.00,320.00,1.56,0.00,22.94,na,na,
4/26/2024,7:00:00,Pond 27,471.70,494.10,47.30,47.90,4.07,0.24,492.10,320.00,1.64,0.00,22.84,na,na,
4/26/2024,8:00:00,Pond 27,470.80,494.20,47.60,48.10,4.10,0.24,492.10,320.00,1.57,0.00,22.74,na,na,
4/26/2024,9:00:00,Pond 27,471.30,494.20,49.30,49.90,4.24,0.24,492.10,320.00,1.36,0.00,22.79,na,na,
4/26/2024,10:00:00,Pond 27,473.10,494.90,47.10,47.60,4.04,0.24,493.00,320.00,5.04,0.00,22.89,na,na,
4/26/2024,11:00:00,Pond 27,473.70,494.60,49.00,49.60,4.20,0.24,492.70,320.00,2.14,0.00,22.98,na,na,
4/26/2024,12:00:00,Pond 27,473.70,494.50,50.20,50.70,4.30,0.24,492.70,320.00,1.52,0.00,22.98,na,na,
4/26/2024,13:00:00,Pond 27,469.60,490.70,53.50,54.10,4.59,0.24,488.80,318.00,2.02,0.00,22.95,na,na,
4/26/2024,14:00:00,Pond 27,470.80,491.90,47.40,47.90,4.06,0.24,490.00,319.00,4.26,0.00,22.94,na,na,
4/26/2024,15:00:00,Pond 27,470.50,490.90,47.80,48.40,4.10,0.24,489.10,318.00,2.46,0.00,23.02,na,na,
4/26/2024,16:00:00,Pond 27,471.80,490.90,49.60,50.10,4.23,0.24,489.20,318.00,2.50,0.00,23.14,na,na,
4/26/2024,17:00:00,Pond 27,471.70,490.20,59.10,59.80,5.04,0.23,488.50,318.00,1.38,0.00,23.20,na,na,
4/26/2024,18:00:00,Pond 27,472.70,490.20,53.70,54.30,4.57,0.23,488.60,318.00,1.28,0.00,23.29,na,na,
4/26/2024,19:00:00,Pond 27,473.50,489.80,59.40,60.10,5.05,0.23,488.30,317.00,1.12,0.00,23.41,na,na,
4/26/2024,20:00:00,Pond 27,474.00,490.20,51.10,51.70,4.34,0.23,488.70,318.00,1.28,0.00,23.43,na,na,
4/26/2024,21:00:00,Pond 27,473.80,489.80,61.20,61.90,5.20,0.23,488.40,317.00,1.16,0.00,23.44,na,na,
4/26/2024,22:00:00,Pond 27,473.60,490.80,46.20,46.70,3.93,0.24,489.30,318.00,1.95,0.00,23.33,na,na,
4/26/2024,23:00:00,Pond 27,472.10,490.80,46.90,47.40,4.00,0.24,489.10,318.00,1.28,0.00,23.18,na,na,
4/27/2024,0:00:00,Pond 27,471.10,491.30,47.20,47.70,4.04,0.24,489.50,318.00,1.19,0.00,23.03,na,na,
4/27/2024,1:00:00,Pond 27,469.30,491.10,49.00,49.50,4.21,0.24,489.10,318.00,1.13,0.00,22.88,na,na,
4/27/2024,2:00:00,Pond 27,467.40,490.90,47.50,48.10,4.09,0.24,488.70,318.00,1.38,0.00,22.71,na,na,
4/27/2024,3:00:00,Pond 27,466.00,491.00,45.60,46.10,3.94,0.24,488.80,318.00,1.60,0.00,22.56,na,na,
4/27/2024,4:00:00,Pond 27,465.10,491.20,44.30,44.80,3.84,0.24,488.80,318.00,1.33,0.00,22.46,na,na,
4/27/2024,5:00:00,Pond 27,464.70,491.30,41.80,42.30,3.62,0.24,488.90,318.00,1.19,0.00,22.40,na,na,
4/27/2024,6:00:00,Pond 27,464.30,491.40,40.00,40.50,3.47,0.24,489.00,318.00,1.05,0.00,22.36,na,na,
4/27/2024,7:00:00,Pond 27,464.00,491.60,37.40,37.80,3.24,0.24,489.20,318.00,1.09,0.00,22.30,na,na,
4/27/2024,8:00:00,Pond 27,463.70,491.60,37.30,37.70,3.24,0.24,489.10,318.00,1.06,0.00,22.27,na,na,
4/27/2024,9:00:00,Pond 27,464.00,491.80,33.30,33.60,2.89,0.24,489.40,318.00,0.84,0.00,22.28,na,na,
4/27/2024,10:00:00,Pond 27,464.50,491.90,32.40,32.80,2.81,0.24,489.40,318.00,0.89,0.00,22.34,na,na,
4/27/2024,11:00:00,Pond 27,465.30,491.70,32.40,32.80,2.81,0.24,489.30,318.00,1.03,0.00,22.43,na,na,
4/27/2024,12:00:00,Pond 27,467.60,491.90,33.20,33.60,2.86,0.24,489.70,318.00,1.11,0.00,22.64,na,na,
4/27/2024,13:00:00,Pond 27,471.90,491.80,38.70,39.10,3.31,0.24,490.00,319.00,1.10,0.00,23.06,na,na,
4/27/2024,14:00:00,Pond 27,475.30,491.60,47.40,47.90,4.03,0.24,490.10,319.00,0.98,0.00,23.42,na,na,
4/27/2024,15:00:00,Pond 27,477.60,491.10,52.00,52.60,4.40,0.24,489.80,318.00,0.88,0.00,23.69,na,na,
4/27/2024,16:00:00,Pond 27,480.00,491.10,55.30,55.90,4.65,0.24,490.10,319.00,0.83,0.00,23.92,na,na,
4/27/2024,17:00:00,Pond 27,481.20,491.30,53.60,54.20,4.51,0.24,490.40,319.00,0.59,0.00,24.02,na,na,
4/27/2024,18:00:00,Pond 27,481.40,491.10,53.50,54.20,4.50,0.24,490.20,319.00,0.71,0.00,24.06,na,na,
4/27/2024,19:00:00,Pond 27,481.50,491.20,49.00,49.60,4.12,0.24,490.30,319.00,0.51,0.00,24.06,na,na,
4/27/2024,20:00:00,Pond 27,482.00,491.70,45.20,45.70,3.80,0.24,490.80,319.00,0.87,0.00,24.05,na,na,
4/27/2024,21:00:00,Pond 27,481.70,492.10,39.90,40.30,3.35,0.24,491.10,319.00,0.62,0.00,24.00,na,na,
4/27/2024,22:00:00,Pond 27,482.00,492.40,51.00,51.60,4.29,0.24,491.40,319.00,0.65,0.00,24.00,na,na,
4/27/2024,23:00:00,Pond 27,481.50,492.50,53.30,53.90,4.48,0.24,491.50,319.00,0.82,0.00,23.93,na,na,
4/28/2024,0:00:00,Pond 27,480.50,492.40,58.40,59.10,4.93,0.24,491.30,319.00,0.79,0.00,23.85,na,na,
4/28/2024,1:00:00,Pond 27,479.10,492.00,57.00,57.60,4.81,0.24,490.90,319.00,1.04,0.00,23.75,na,na,
4/28/2024,2:00:00,Pond 27,477.60,491.80,55.10,55.80,4.67,0.24,490.50,319.00,1.21,0.00,23.62,na,na,
4/28/2024,3:00:00,Pond 27,476.70,492.00,51.30,51.90,4.36,0.24,490.60,319.00,0.74,0.00,23.52,na,na,
4/28/2024,4:00:00,Pond 27,449.60,470.70,54.70,55.40,4.70,0.23,468.80,305.00,0.94,0.00,22.86,na,na,
4/28/2024,5:00:00,Pond 27,430.80,454.30,57.40,58.00,4.96,0.22,452.20,294.00,1.69,0.00,22.52,na,na,
4/28/2024,6:00:00,Pond 27,424.90,450.70,60.00,60.70,5.22,0.22,448.40,291.00,1.39,0.00,22.25,na,na,
4/28/2024,7:00:00,Pond 27,414.90,442.00,51.50,52.10,4.49,0.21,439.60,286.00,2.35,0.00,22.06,na,na,
4/28/2024,8:00:00,Pond 27,412.20,440.60,48.90,49.50,4.28,0.21,438.10,285.00,1.88,0.00,21.91,na,na,
4/28/2024,9:00:00,Pond 27,411.10,440.60,43.90,44.40,3.85,0.21,438.00,285.00,1.45,0.00,21.79,na,na,
4/28/2024,10:00:00,Pond 27,410.70,441.00,46.60,47.20,4.10,0.21,438.30,285.00,1.61,0.00,21.70,na,na,
